Basketball Players New2 - Person → Positionnew,Basketball Players New2 - Person → Height Ft In,Player Eligibility 2024 - Name → Eligibility Year,Basketball Conferences Tiers - Conference → Conference Name,Basketball Conferences Tiers - Conference → Conf Tier,Overall Dataset - Person → Pts/100 Poss,Dataset for conditionals - Person → 3fg% Conditional,Overall Dataset - Person → Reb/100 Poss,Overall Dataset - Person → Blk/40,Dataset for conditionals - Person → Blk/40 Conditional,Dataset for conditionals - Person → A:to Conditional,Dataset for conditionals - Person → 3fg/fga,Tv Name,Name,Dataset for conditionals - Person → Rebs/100 Conditional,Dataset for conditionals - Person → 3fga/fga Conditional,Dataset for conditionals - Person → Ft% Conditional,Dataset for conditionals - Person → Pts/100 Conditional,Basketball Teams - Team → Team Name,Assists Turnover Ratio,Three Pointers Percentage,Free Throws Percentage
1,"6' 00""",4.5,SoCon,Other,32.851725302216316,1,9.490498420640268,0.4891256878329985,,0,0.4474885844748858,,Trey Bonham,,1,1,0,Chattanooga,1.613636,0.428571,0.828125
2 | 3,"6' 05""",4.5,America East,Low,15.47412725922258,1,10.488019586806416,0.44015295315122005,,1,0.29850746268656714,,Jace Roquemore,0,0,0,0,Vermont,2.466667,0.35,0.590909
3 | 4,"6' 07""",3.0,Big West,Low,22.639853021695682,0,10.023216662855985,0.9567615905453439,0,0,0.5598290598290598,,Francis Nwaokorie,0,1,1,0,UC San Diego,0.589744,0.328244,0.829268
1,"5' 10""",2.0,DI Independent,Other,7.6091879666353535,0,4.819152378869058,0.0,,0,0.5227272727272727,,Tristan Arneaud,,1,1,0,Chicago St.,1.5,0.26087,1.0
1,"6' 01""",3.0,Horizon,Low,21.25787603642841,0,2.3619862262698232,1.629770496126178,,1,1.0,,Tommy Fryda,,1,0,0,Youngstown St.,2.0,0.333333,0.0
3 | 4,"6' 07""",4.5,Big Ten,High,27.800445853635352,1,10.016870829769394,0.23953386766839857,0,0,0.5804195804195804,,Jamison Battle,1,1,1,1,Ohio St.,0.697674,0.439759,0.938776
4 | 5,"6' 09""",1.0,Ivy League,Low,26.839632171161384,,6.709908042790346,0.0,0,,0.2,,Symeon Efstathiou,0,0,0,1,Brown,0.0,0.0,0.0
2 | 3,"6' 05""",3.0,Big Ten,High,18.49643455162731,0,4.6241086379068275,0.21853664110655555,,1,0.36947791164658633,,Trey Galloway,0,0,0,0,Indiana,2.035088,0.271739,0.536232
4 | 5,"7' 00""",2.0,Big Ten,High,28.01404415531228,,17.4894308814933,2.1358773996867924,1,,0.128099173553719,,Kel'el Ware,1,0,0,1,Indiana,1.121212,0.419355,0.640351
3 | 4,"6' 08""",3.0,Pac-12,High,17.0551841888687,0,5.685061396289567,0.0,0,0,1.0,,Luke Champion,0,1,0,0,Arizona,0.0,0.2,0.0
1 | 2,"6' 03""",4.5,AAC,Mid,6.815771195119873,0,6.815771195119873,1.2097993871337775,,1,0.25,,Ari Seals,,0,1,0,Tulsa,2.0,0.0,1.0
1 | 2,"6' 03""",4.5,Big Ten,High,20.727670792768638,1,3.826646915588056,0.15545753094576475,,0,0.6062176165803109,,Max Klesmit,,1,1,1,Wisconsin,1.392857,0.384615,0.87037
3 | 4,"6' 08""",5.0,SoCon,Other,43.09359475688834,0,12.61275944104049,1.6648842462173448,1,0,0.022653721682847898,,Jalyn McCreary,0,0,1,0,Mercer,0.84375,0.142857,0.686957
1 | 2,"6' 04""",2.0,MAAC,Low,15.263120911632546,0,12.210496729306039,0.7936822874048924,,0,0.2727272727272727,,Isaiah Brickner,,0,0,0,Marist,1.243902,0.30303,0.658537
1 | 2,"6' 03""",1.0,MAAC,Low,25.337439566297146,1,6.986426351001051,0.12109805675068488,,0,0.5818965517241379,,Josh Pascarelli,,1,0,0,Marist,1.172414,0.377778,0.625
3 | 4,"6' 08""",,WAC,Mid,15.174999188836393,0,9.983552097918679,3.354473504900676,1,0,0.07547169811320754,,Brock  Felder,1,0,0,0,Southern Utah,0.615385,0.25,0.636364
1 | 2,"6' 02""",4.5,Pac-12,High,21.11144743148128,0,5.066747383555507,0.0,,1,0.4523809523809524,,Jesse Zarzuela,,1,1,0,Oregon,1.833333,0.263158,0.866667
4 | 5,"7' 01""",5.0,WCC,Mid,16.14566616586999,,14.53109954928299,1.028354737333873,1,,0.0,,Francisco Caffaro,0,0,0,0,Santa Clara,1.272727,0.0,0.615385
1,"6' 01""",2.0,SoCon,Other,10.039801254869806,0,7.808734309343181,0.29896297070056754,,0,0.30612244897959184,,Allen Strothers,,0,0,0,ETSU,1.652174,0.266667,0.636364
2 | 3,"6' 06""",5.0,MEAC,Other,19.030146490300304,1,7.929227704291794,0.3924967713624438,,0,0.8387096774193549,,Daryl Anderson,0,1,1,0,Norfolk St.,0.454545,0.442308,0.846154
3 | 4,"6' 07""",1.0,MEAC,Other,34.52618141377476,0,14.898283760738424,0.7803862922291556,0,1,0.21929824561403508,,Chris Fields Jr.,0,0,1,0,Norfolk St.,1.0,0.24,0.653846
4 | 5,"6' 09""",1.0,Horizon,Low,,,,0.47008128304737523,0,,0.0,,Cesar Tchilombo,,0,1,,Northern Ky.,0.1,0.0,0.75
1,"6' 00""",3.0,MEAC,Other,16.665834714954116,0,5.630349565862876,0.1599019276705057,,0,0.32075471698113206,,Demajion Topps,,0,0,0,Morgan St.,0.882353,0.176471,0.527778
1 | 2,"6' 04""",2.0,Ivy League,Low,23.779589429024803,1,6.452752910388639,0.08245184274385485,,1,0.535031847133758,,Kenny Noland,,1,1,0,Columbia,1.538462,0.416667,0.761905
4 | 5,"6' 09""",2.0,Big Ten,High,32.07591744244601,,12.166727305755382,0.8649437048273373,0,,0.13377926421404682,,Malik Reneau,1,0,1,1,Indiana,0.972973,0.325,0.655738
3 | 4,"6' 08""",3.0,Mountain West,Mid,31.059532900655203,0,15.884917034430725,1.6930996936698115,1,0,0.034129692832764506,,Great Osobor,0,0,1,0,Utah St.,0.987805,0.3,0.660194
4 | 5,"6' 09""",5.0,AAC,Mid,20.67029768999189,,20.67029768999189,0.9389592674070784,0,,0.007575757575757576,,Robert Allen,1,0,0,0,North Texas,1.259259,0.0,0.631579
1 | 2,"6' 02""",2.0,SoCon,Other,16.906378021232182,1,7.607870109554483,0.3398181982267669,,0,0.6875,,Anthony Arrington,,1,0,0,Wofford,1.454545,0.4,0.666667
3 | 4,"6' 08""",3.0,Pac-12,High,25.89757430922195,1,9.75256754049814,0.2704493519633938,0,1,0.5129310344827587,,Jaylen Wells,0,1,1,0,Washington St.,1.625,0.445378,0.830986
2 | 3,"6' 06""",5.0,MVC,Mid,10.093835661647695,0,5.046917830823848,0.11312057207018969,,1,0.5901639344262295,,Shawn Walker Jr.,0,1,0,0,Murray St.,4.25,0.25,0.538462
1 | 2,"6' 02""",2.0,Summit League,Mid,,1,,0.0606656535805847,,0,0.7751479289940828,,Tony Osburn,,1,1,,Omaha,1.352941,0.358779,0.769231
3 | 4,"6' 07""",1.0,Summit League,Mid,,0,,0.7069705344637737,0,0,0.17857142857142858,,Marcel Bryant,,0,0,,Omaha,0.3,0.2,0.4
4 | 5,"7' 00""",4.5,MAC,Mid,19.681395209441487,,10.95737251022097,1.4446981589909178,1,,0.40625,,Jason Spurgin,0,0,1,0,Bowling Green,0.816327,0.351648,0.656716
1,"6' 00""",1.0,MEAC,Other,22.44211067497326,0,5.553855672089343,0.07594047551632366,,0,0.2318840579710145,,Ryan Archey,,0,0,0,Coppin St.,0.756098,0.208333,0.686567
1 | 2,"6' 04""",3.0,MEAC,Other,13.116820254651659,0,3.992075729676592,0.7641973539666619,,0,0.7916666666666666,,Isaiah Gross,,1,0,0,Coppin St.,1.0,0.263158,0.4
2 | 3,"6' 06""",5.0,MVC,Mid,,0,,0.44487558985544706,,1,0.6619718309859155,,Jovan Stulic,,1,1,,Southern Ill.,1.714286,0.297872,0.8
1 | 2,"6' 04""",2.0,MAC,Mid,18.417385055699146,0,7.143191400107613,0.47506525938065086,,0,0.4881516587677725,,JaVaughn Hannah,,1,1,0,Western Mich.,1.027778,0.262136,0.717391
1 | 2,"6' 03""",2.0,NEC,Low,,1,,0.24940117686305036,,1,0.3283582089552239,,Ahmed Essahaty,,0,1,,LIU,1.538462,0.363636,1.0
3 | 4,"6' 07""",1.0,DI Independent,Other,18.22761748100267,1,7.732928628304163,0.3590288291712647,0,1,0.8387096774193549,,Greg Spate,0,1,0,0,Chicago St.,3.0,0.346154,0.5
3 | 4,"6' 08""",4.5,Big Ten,High,15.651778732757741,0,8.147501258147864,0.29159478187055515,0,0,0.5614035087719298,,Oskar Palmquist,0,1,1,0,Rutgers,0.8,0.3125,0.733333
1,"5' 10""",5.0,SWAC,Other,30.102714703250893,0,5.552927954968612,0.19873636891466612,,0,0.4816053511705686,,PJ Henry,,1,0,0,Texas Southern,1.142857,0.326389,0.638298
1,"6' 00""",3.0,SWAC,Other,24.010725938057398,0,7.514807354659186,0.12463582929678649,,0,0.4594594594594595,,Jaylen Wysinger,,1,0,0,Texas Southern,1.0,0.294118,0.666667
1 | 2,"6' 03""",1.0,MVC,Mid,,0,,0.0,,0,0.8571428571428571,,Grant Welch,,1,0,,UIC,0.0,0.333333,0.0
1 | 2,"6' 03""",4.5,Ivy League,Low,23.85658790023791,0,9.191499234290797,0.14871639210537918,,1,0.14893617021276595,,Isaiah Gray,,0,0,0,Cornell,1.622222,0.333333,0.675325
2 | 3,"6' 05""",,Ivy League,Low,17.59530833068172,0,9.775171294823178,1.4076246664545378,,1,0.7,,Adam Tsang  Hinton,0,1,0,0,Cornell,1.0,0.214286,0.6
2 | 3,"6' 06""",4.5,Sun Belt,Mid,12.60748164256946,0,13.934584973366247,1.8579446631154997,,0,0.0,,Dericko Williams,1,0,0,0,Old Dominion,0.0,0.0,0.555556
1 | 2,"6' 03""",1.0,MVC,Mid,0.0,0,0.0,0.0,,0,,,Kanon Gipson,,,0,0,Missouri St.,1.0,0.0,0.0
1 | 2,"6' 04""",5.0,Southland,Other,16.425915455033472,0,6.2053458385682,0.3504195297073807,,0,0.3150684931506849,,Avery Wilson,,0,0,0,Southeastern La.,1.190476,0.304348,0.456522
2 | 3,"6' 06""",1.0,MAC,Mid,19.88283008465453,1,8.06060679107616,0.768444514082594,,0,0.7101449275362319,,Arne Osojnik,1,1,1,1,Eastern Mich.,0.941176,0.360544,0.75
3 | 4,"6' 08""",3.0,Horizon,Low,,0,,0.8550611862546007,0,0,0.0,,Cade Meyer,,0,0,,Northern Ky.,0.285714,0.0,0.447368
2 | 3,"6' 05""",1.0,MVC,Mid,26.159797739245423,1,0.0,3.0955760658107088,,0,1.0,,Keith Robbins,0,1,0,1,Belmont,0.0,0.5,0.0
2 | 3,"6' 05""",4.5,CAA,Low,22.241892552742474,1,10.466772965996459,0.6635186433801326,,1,0.17714285714285713,,Bryce Butler,0,0,0,0,Col. of Charleston,1.083333,0.419355,0.671875
1 | 2,"6' 04""",2.0,Big East,High,13.819581017938377,0,6.261997648753328,0.7125721462374477,,0,0.6379310344827587,,Jaquan Sanders,,1,0,0,Seton Hall,0.666667,0.324324,0.666667
1 | 2,"6' 04""",5.0,ACC,High,15.28416524119586,0,5.557878269525768,0.28186382652594966,,0,0.7164179104477612,,Josh Nickelberry,,1,0,0,Florida St.,0.583333,0.270833,0.666667
1,"6' 00""",1.0,America East,Low,31.97821007521608,0,9.098772479964795,0.1775585697546528,,0,0.45625,,Tariq Francis,,1,1,1,NJIT,1.32,0.349315,0.786667
4 | 5,"7' 05""",5.0,SEC,High,12.76495268863607,,15.346628513304037,5.957934097594857,1,,0.015873015873015872,,Jamarion Sharp,0,0,0,0,Ole Miss,1.307692,0.0,0.535714
3 | 4,"6' 08""",3.0,OVC,Low,,1,,0.5496528535275458,0,0,0.5146666666666667,,Jacob Crews,,1,1,,UT Martin,0.815789,0.414508,0.803279
4 | 5,"6' 10""",4.5,MAAC,Low,0.0,,0.0,0.0,0,,,,Joe Jones III,0,,0,0,Canisius,0.0,0.0,0.0
1 | 2,"6' 03""",1.0,Ivy League,Low,22.45622610166098,1,6.507722666195631,0.297888713593462,,1,0.6864864864864865,,Sam Brown,,1,1,0,Penn,1.72,0.425197,0.825
4 | 5,"6' 09""",5.0,WAC,Mid,21.35207572054835,,18.01581388921267,1.3011421142209152,1,,0.0,,Yvan Ouedraogo,1,0,0,0,California Baptist,0.5,0.0,0.492308
4 | 5,"6' 09""",1.0,Big West,Low,18.88901030674755,,6.296336768915849,0.0,0,,0.625,,Jac Mani,0,1,0,0,UC Davis,0.0,0.4,0.0
1 | 2,"6' 03""",3.0,Patriot,Low,13.655780481241136,0,4.978669967119164,0.09388349080853281,,0,0.5490196078431373,,Luka Savicevic,,1,1,0,Lafayette,1.1,0.303571,0.809524
3 | 4,"6' 07""",5.0,CAA,Low,24.565124828629312,1,13.99748622310576,0.5265279585909981,0,0,0.7304347826086957,,Frankie Policelli,1,1,1,0,Col. of Charleston,0.833333,0.333333,0.811321
1 | 2,"6' 03""",5.0,Big West,Low,18.782558498946173,0,4.566401836899758,0.28432313324092834,,0,0.5657894736842105,,Jarred Hyder,,1,1,0,Cal Poly,1.133333,0.302326,0.846154
4 | 5,"6' 10""",4.5,WCC,Mid,24.569844691104212,,12.779361944599096,1.1547066328512754,1,,0.5251798561151079,,Johnny O'Neil,0,0,0,1,Santa Clara,1.230769,0.328767,0.630435
1,"6' 00""",2.0,WCC,Mid,19.064452513735972,1,7.108778903426972,0.4459143130331465,,0,0.41904761904761906,,Brenton Knapper,,1,1,0,Santa Clara,1.130435,0.409091,0.705882
3 | 4,"6' 07""",1.0,Big East,High,10.371090806835841,0,7.778318105126881,0.0,0,0,0.7142857142857143,,David Tubek,1,1,1,1,Seton Hall,0.0,0.2,0.833333
1 | 2,"6' 03""",4.5,AAC,Mid,23.38058543579949,1,5.845146358949872,0.15287305861868897,,0,0.8055555555555556,,Emory Lanier,,1,1,0,SMU,1.363636,0.413793,0.823529
3 | 4,"6' 07""",1.0,Atlantic 10,Mid,11.996794614633897,0,8.955353726416853,0.7806364946423746,0,0,0.71875,,Hunter Adam,1,1,1,0,Davidson,0.857143,0.23913,0.923077
2 | 3,"6' 06""",5.5,MAC,Mid,19.60206124720778,0,13.131477922886765,1.3600912399357112,,1,0.30916030534351147,,Brian Taylor,1,0,1,0,Central Mich.,1.135135,0.234568,0.794118
2 | 3,"6' 06""",5.5,MAC,Mid,15.101543232684728,0,4.3147266379099225,0.12748055975642952,,1,0.30916030534351147,,Brian Taylor,1,0,1,0,Central Mich.,1.135135,0.234568,0.794118
2 | 3,"6' 06""",1.0,Big 12,High,4.2237534866761655,0,8.447506973352331,0.0,,0,0.16666666666666666,,Tanner Hayhurst,1,0,0,0,BYU,0.666667,0.0,0.0
1,"5' 11""",5.0,MAC,Mid,27.195893565153714,0,8.31956641196219,0.2852422769815608,,1,0.43322475570032576,,Jaylin Hunter,,1,1,1,Ohio,2.327586,0.300752,0.736364
2 | 3,"6' 06""",4.5,AAC,Mid,9.689041677142214,0,12.625114912639855,0.5373014020960682,,1,0.40350877192982454,,Rondel Walker,1,1,0,0,North Texas,1.588235,0.217391,0.65
3 | 4,"6' 08""",4.5,Summit League,Mid,,0,,1.0503282288844367,1,0,0.019801980198019802,,Melvyn Ebonkoli,,0,0,,Kansas City,0.6,0.0,0.459459
4 | 5,"6' 11""",3.0,SWAC,Other,14.039544560403554,,16.045193783318346,9.406494855470381,1,,0.0,,Jabari Williams,0,0,0,0,Alabama St.,0.0,0.0,0.5
1 | 2,"6' 04""",2.0,MEAC,Other,25.08940076380503,1,5.645115171856132,0.0,,0,0.5166666666666667,,George Beale Jr.,,1,1,0,Norfolk St.,0.444444,0.354839,0.785714
2 | 3,"6' 05""",4.5,AAC,Mid,14.452231428894097,0,9.703641102257466,0.5367971673589237,,1,0.27007299270072993,,Jaden Walker,0,0,0,0,East Carolina,1.540541,0.243243,0.627907
2 | 3,"6' 05""",4.5,AAC,Mid,,0,,0.0,,1,0.27007299270072993,,Jaden Walker,0,0,0,0,East Carolina,1.540541,0.243243,0.627907
1,"6' 01""",4.5,OVC,Low,,0,,0.08380151616761806,,0,0.7844827586206896,,Desmond Williams,,1,0,,UT Martin,1.272727,0.307692,0.428571
4 | 5,"6' 10""",5.0,SEC,High,28.497777317542955,,11.553152966571467,2.8305224768100095,1,,0.008620689655172414,,Jalen Graham,0,0,0,1,Arkansas,0.8125,0.0,0.432432
1 | 2,"6' 04""",3.0,MAC,Mid,10.204602119425449,0,2.78307330529785,0.0,,0,0.5555555555555556,,Micah Schnyders,,1,0,0,Eastern Mich.,0.75,0.2,0.0
4 | 5,"6' 10""",4.5,Atlantic 10,Mid,32.31941889874732,,11.869521099982425,0.18876828737321444,0,,0.4722222222222222,,David Skogman,0,0,1,1,Davidson,0.65,0.470588,0.68
3 | 4,"6' 07""",1.0,Atlantic 10,Mid,19.243698362032884,1,10.026128558370074,0.16009463343203828,0,1,0.7259615384615384,,Bobby Durkin,1,1,1,1,Davidson,1.833333,0.350993,0.84375
3 | 4,"6' 07""",5.0,SEC,High,15.034918904108332,1,13.049174897905347,2.6807544083740336,1,1,0.16279069767441862,,Chandler Lawson,1,0,0,0,Arkansas,1.5,0.428571,0.5
4 | 5,"6' 10""",2.0,SEC,High,18.154912937769904,,13.320764522387387,1.804748741742807,1,,0.42276422764227645,,Trevon Brazile,0,0,1,0,Arkansas,0.285714,0.346154,0.698113
4 | 5,"6' 10""",2.0,MVC,Mid,,,,4.333054310896647,1,,0.0,,Cameron Fens,,0,0,,UIC,0.6,0.0,0.461538
4 | 5,"6' 09""",5.0,ASUN,Low,30.99683073058323,,17.639080470994877,1.863234908004119,1,,0.027777777777777776,,Keeshawn Kellman,1,0,1,1,FGCU,0.446429,0.0,0.680851
4 | 5,"6' 10""",3.0,Ivy League,Low,22.880677791572538,,15.253785194381692,4.118522002483057,1,,0.08333333333333333,,Ryan Kiachian,1,0,1,0,Cornell,0.0,0.0,1.0
1 | 2,"6' 04""",4.5,Big West,Low,17.39026921109861,0,6.596309011106369,0.6343117352094205,,0,0.461864406779661,,Kane Milling,,1,1,0,UC Davis,0.914286,0.311927,0.741379
1 | 2,"6' 02""",3.0,CUSA,Mid,32.96101179409383,0,6.099927507348533,0.0,,0,0.4897119341563786,,Brody Peebles,,1,1,0,Liberty,1.05,0.344538,0.880952
1,"6' 01""",4.5,Sun Belt,Mid,,0,,0.0,,0,0.13829787234042554,,Andre Curbelo,,0,0,,Southern Miss.,1.058824,0.230769,0.6875
4 | 5,"6' 09""",5.0,Big 12,High,18.43675329141494,,10.835635706357905,1.3779047196741694,1,,0.0,,Xavier Cork,0,0,1,1,TCU,0.678571,0.0,0.689655
4 | 5,"6' 11""",4.5,MVC,Mid,38.00299667879936,,6.333832779799894,0.0,0,,0.6,,Ryan Schmitt,0,1,1,0,Illinois St.,0.0,0.333333,1.0
2 | 3,"6' 06""",5.0,SEC,High,28.65192022867808,0,12.199722725106238,1.074272726822212,,1,0.13149847094801223,,Allen Flanigan,1,0,1,1,Ole Miss,1.362069,0.27907,0.821429
1 | 2,"6' 04""",5.0,MAAC,Low,31.480613828914844,1,8.377905293178951,0.18025190176233502,,0,0.55858310626703,,Matt Balanc,,1,1,1,Quinnipiac,0.794872,0.360976,0.868852
1,"5' 11""",2.0,AAC,Mid,23.670457030432136,0,6.740593723897894,0.0,,0,0.4444444444444444,,Christian Moore,,1,1,0,North Texas,0.125,0.25,0.75
1,"5' 11""",2.0,AAC,Mid,14.569430968820251,0,7.7703631833708,0.0,,0,0.4444444444444444,,Christian Moore,,1,1,0,North Texas,0.125,0.25,0.75
1,"5' 11""",2.0,AAC,Mid,20.234198648617735,0,11.080632593290662,0.313148312419084,,0,0.4444444444444444,,Christian Moore,,1,1,0,North Texas,0.125,0.25,0.75
1,"6' 01""",4.5,Pac-12,High,24.63880767491398,0,11.622079091940556,0.4067727682179194,,1,0.22631578947368422,,Deivon Smith,,0,0,1,Utah,2.5,0.325581,0.666667
1,"6' 01""",2.0,Southland,Other,,0,,0.0,,0,0.0,,Jaren Marshall,,0,0,,A&M-Corpus Christi,1.5,0.0,0.0
1 | 2,"6' 03""",5.0,ACC,High,25.47709122774326,1,6.316634188696677,0.14107149688089243,,1,0.441025641025641,,Kyle Sturdivant,,1,1,1,Georgia Tech,2.131579,0.372093,0.881356
1,"5' 11""",5.0,Pac-12,High,22.43026933707433,0,3.314235047166655,0.1207328481467853,,0,0.7431192660550459,,Jalen Cone,,1,1,1,California,1.631579,0.329218,0.819149
4 | 5,"7' 01""",4.5,CUSA,Mid,16.60461555507431,,10.450457342354463,3.132814878852482,1,,0.013513513513513514,,Seth Pinkney,0,0,1,0,FIU,1.055556,0.0,0.685185
2 | 3,"6' 05""",1.0,MAAC,Low,10.44243568564823,1,6.526522303530143,1.1584577088766004,,1,0.5357142857142857,,Daemar Kelly,0,1,1,0,Quinnipiac,1.666667,0.333333,1.0
1 | 2,"6' 04""",4.5,NEC,Low,27.64250442554724,0,10.180359686135045,0.6037518869416201,,1,0.25675675675675674,,Melvin Council Jr.,,0,1,1,Wagner,2.209302,0.294737,0.773196
1 | 2,"6' 02""",2.0,Big Ten,High,17.839670373742734,0,5.237334421649244,0.11947669149387337,,1,0.1978021978021978,,Dasonte Bowen,,0,1,1,Iowa,3.0625,0.222222,0.846154
1 | 2,"6' 03""",4.5,Atlantic 10,Mid,14.973152679412877,0,10.36602877805507,0.8811124461346808,,0,0.40384615384615385,,Enoch Cheeks,,1,0,0,Dayton,1.4375,0.301587,0.645833
4 | 5,"6' 09""",3.0,Mountain West,Mid,20.52041445072364,,10.099052138052471,0.235286427471648,0,,0.487012987012987,,Mustapha Amzil,0,0,1,0,New Mexico,0.857143,0.293333,0.826923
1,"6' 01""",3.0,America East,Low,,0,,0.32649451960838594,,0,0.34265734265734266,,Sebastian Thomas,,0,1,,UAlbany,1.666667,0.306122,0.771084
1,"6' 01""",5.0,Summit League,Mid,41.803162326730416,1,4.6447958140811565,0.12214092696287487,,0,0.3609022556390977,,Tommy Bruner,,0,1,1,Denver,1.257426,0.369792,0.810345
1,"6' 00""",3.0,OVC,Low,13.527997234718212,0,6.763998617359106,0.2586234765460835,,0,0.8611111111111112,,Eddiean Tirado,,1,0,0,SIUE,1.0,0.322581,0.0
2 | 3,"6' 05""",4.5,MAC,Mid,16.470073123219464,1,10.22549563574289,0.10615781728710176,,1,0.3313953488372093,,Bryson Bultman,0,0,0,0,Miami (OH),1.72093,0.333333,0.655738
4 | 5,"6' 11""",3.0,Big West,Low,27.726753001665724,,11.75911399624216,1.1437285613187111,1,,0.6111111111111112,,Ben Griscti,0,1,1,0,UC Riverside,0.272727,0.393939,0.655172
1,"6' 01""",3.0,Big West,Low,24.612682603725958,0,5.863409152134162,0.0,,0,0.4602649006622517,,Isaiah Moses,,1,1,0,UC Riverside,1.776119,0.338129,0.847059
2 | 3,"6' 06""",3.0,ACC,High,27.71561725778008,0,11.179971212679405,0.31397643705069705,,0,0.5121951219512195,,Miles Kelly,0,1,1,0,Georgia Tech,0.964286,0.328042,0.72549
4 | 5,"6' 09""",2.0,CUSA,Mid,11.63512237612283,,15.513496501497107,1.2410797201197685,1,,0.38461538461538464,,Bryson Spell,1,0,0,0,Liberty,0.0,0.4,0.0
2 | 3,"6' 05""",1.0,WCC,Mid,55.73730764570459,1,14.540167211922938,0.0,,0,0.4,,Rory Hawke,1,1,1,1,Saint Mary's (CA),0.5,1.0,0.75
3 | 4,"6' 08""",1.0,Atlantic 10,Mid,10.86815290323281,1,6.6153974193591,1.1907715354846382,1,0,0.6470588235294118,,Petras Padegimas,0,1,0,0,Dayton,0.666667,0.454545,0.0
4 | 5,"6' 09""",5.0,Mountain West,Mid,30.05019418642726,,12.641805830152157,2.872384078785392,1,,0.0,,Kalib Boone,0,0,1,1,UNLV,0.6,0.0,0.675
4 | 5,"6' 09""",2.0,Atlantic 10,Mid,21.905751585540838,,14.340363151359206,3.6855862461446027,1,,0.072992700729927,,David Dixon,1,0,1,1,Duquesne,0.357143,0.2,0.656716
1 | 2,"6' 02""",4.5,ASUN,Low,24.459888288227287,0,8.602690369087812,0.12711438008055123,,1,0.3538011695906433,,Stephan Swenson,,0,1,0,Stetson,2.2125,0.297521,0.820225
4 | 5,"6' 10""",2.0,Big East,High,20.74178987583695,,11.211778311263215,6.099207401327189,1,,0.5185185185185185,,Connor Turnbull,1,0,1,1,Butler,0.666667,0.428571,1.0
1 | 2,"6' 03""",4.5,NEC,Low,23.50112353200261,0,10.682328878183005,0.4894448867822031,,0,0.4557522123893805,,Joe Munden Jr.,,1,1,0,FDU,0.877551,0.291262,0.779221
1,"6' 01""",4.5,NEC,Low,35.03240460642069,1,29.77754391545758,1.2611665658311448,,0,0.5714285714285714,,Sebastien Lamaute,,1,1,0,FDU,0.0,1.0,1.0
1 | 2,"6' 04""",2.0,Big Sky,Low,12.37701065211577,1,5.761711855295273,0.485477572992472,,0,0.532608695652174,,Trevon Blassingame,,1,0,0,Idaho,1.125,0.408163,0.642857
1 | 2,"6' 02""",5.0,Atlantic 10,Mid,13.239130838337248,0,4.913491857527226,0.18835052120521034,,1,0.3372093023255814,,Mike Meadows,,0,1,0,Saint Louis,2.7,0.275862,0.73913
4 | 5,"6' 10""",4.5,SEC,High,19.63374872339341,,20.247303370999454,1.5019817773395958,1,,0.0,,Jimmy Bell Jr.,1,0,1,1,Mississippi St.,0.365854,0.0,0.657895
1 | 2,"6' 04""",3.0,WCC,Mid,23.839782603844473,0,5.876473022796397,0.1682808183800786,,1,0.32989690721649484,,Augustas Marciulionis,,0,1,0,Saint Mary's (CA),2.698113,0.34375,0.76
3 | 4,"6' 07""",3.0,NEC,Low,18.922276774580467,1,12.299479903477303,0.6492706218277922,0,1,0.6962025316455697,,Tyje Kelton,1,1,0,0,Wagner,1.142857,0.354545,0.6
1 | 2,"6' 04""",2.0,SWAC,Other,11.148382184764865,0,7.471788060001985,0.0,,1,0.5333333333333333,,Roderick Coffee III,,1,1,0,Florida A&M,2.52,0.214286,0.758621
1 | 2,"6' 03""",4.5,SEC,High,0.0,0,0.0,0.0,,0,1.0,,Cole McGrath,,1,0,0,Ole Miss,0.0,0.0,0.0
3 | 4,"6' 08""",3.0,OVC,Low,,0,,3.8992688237324313,1,0,0.4,,Rodrick Payne,,1,1,,Western Ill.,0.333333,0.25,0.75
4 | 5,"6' 10""",3.0,Atlantic 10,Mid,40.24541653392572,,15.791534868549899,2.704491991079808,1,,0.22044728434504793,,DaRon Holmes II,0,0,1,0,Dayton,1.2,0.376812,0.689189
2 | 3,"6' 05""",5.0,Summit League,Mid,21.832427848498092,1,11.085195563943303,0.5758894280780301,,1,0.2619047619047619,,Jaxon Brenchley,1,0,1,0,Denver,3.068966,0.381818,0.75
3 | 4,"6' 08""",2.0,Horizon,Low,,1,,0.3652412109386806,0,1,0.901840490797546,,Maximus Nelson,,1,1,,Purdue Fort Wayne,1.2,0.380952,0.75
4 | 5,"6' 10""",3.0,Pac-12,High,18.857670313666745,,12.6561545729307,0.6290108822746557,0,,0.3235294117647059,,Wilhelm Breidenbach,0,0,1,0,Washington,0.368421,0.333333,0.702703
1 | 2,"6' 02""",3.0,OVC,Low,,0,,0.23960704444710676,,0,0.3235294117647059,,Jordan Tillmon,,0,1,,Southern Ind.,0.428571,0.318182,0.777778
4 | 5,"6' 09""",3.0,Atlantic 10,Mid,19.439383964892393,,16.707362434691298,4.6339288262257,1,,0.008064516129032258,,Abdou Tsimbila,0,0,1,0,Fordham,0.138889,0.0,0.712121
1 | 2,"6' 04""",2.0,AAC,Mid,0.0,0,0.0,0.0,,0,,,Connor Gal,,,0,0,Temple,0.0,0.0,0.0
1 | 2,"6' 02""",2.0,AAC,Mid,0.0,0,0.0,0.0,,0,,,AK Fihla,,,0,0,Temple,0.0,0.0,0.0
